year,state,unit,unit_evs,had_popular_vote,candidate,party,on_ballot,raw_votes,evs_awarded,total_evs,evs_to_win,source_url
1944,NJ,NJ,16,True,Other,,True,11194,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NJ,NJ,16,True,Thomas E. Dewey,Republican,True,961335,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NM,NM,4,True,Franklin D. Roosevelt,Democratic,True,81389,4,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NM,NM,4,True,Other,,True,148,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NM,NM,4,True,Thomas E. Dewey,Republican,True,70688,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NV,NV,3,True,Franklin D. Roosevelt,Democratic,True,29623,3,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NV,NV,3,True,Thomas E. Dewey,Republican,True,24611,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NY,NY,47,True,Franklin D. Roosevelt,Democratic,True,3304238,47,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NY,NY,47,True,Norman Thomas,,True,10553,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NY,NY,47,True,Other,,True,14352,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,NY,NY,47,True,Thomas E. Dewey,Republican,True,2987647,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OH,OH,25,True,Franklin D. Roosevelt,Democratic,True,1570763,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OH,OH,25,True,Thomas E. Dewey,Republican,True,1582293,25,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OK,OK,10,True,Franklin D. Roosevelt,Democratic,True,401549,10,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OK,OK,10,True,Other,,True,1663,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OK,OK,10,True,Thomas E. Dewey,Republican,True,319424,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OR,OR,6,True,Franklin D. Roosevelt,Democratic,True,248635,6,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OR,OR,6,True,Norman Thomas,,True,3785,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OR,OR,6,True,Other,,True,2362,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,OR,OR,6,True,Thomas E. Dewey,Republican,True,225365,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,PA,PA,35,True,Franklin D. Roosevelt,Democratic,True,1940479,35,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,PA,PA,35,True,Norman Thomas,,True,11721,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,PA,PA,35,True,Other,,True,7539,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,PA,PA,35,True,Thomas E. Dewey,Republican,True,1835054,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,RI,RI,4,True,Franklin D. Roosevelt,Democratic,True,175356,4,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,RI,RI,4,True,Other,,True,433,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,RI,RI,4,True,Thomas E. Dewey,Republican,True,123487,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SC,SC,8,True,Franklin D. Roosevelt,Democratic,True,90601,8,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SC,SC,8,True,No Candidate (Southern Democrat),,True,7799,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SC,SC,8,True,Other,,True,365,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SC,SC,8,True,Thomas E. Dewey,Republican,True,4610,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SD,SD,4,True,Franklin D. Roosevelt,Democratic,True,96711,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,SD,SD,4,True,Thomas E. Dewey,Republican,True,135365,4,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TN,TN,12,True,Franklin D. Roosevelt,Democratic,True,308707,12,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TN,TN,12,True,Norman Thomas,,True,792,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TN,TN,12,True,Other,,True,882,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TN,TN,12,True,Thomas E. Dewey,Republican,True,200311,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TX,TX,23,True,Franklin D. Roosevelt,Democratic,True,821605,23,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TX,TX,23,True,No Candidate (Southern Democrat),,True,135439,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TX,TX,23,True,Norman Thomas,,True,594,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TX,TX,23,True,Other,,True,1268,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,TX,TX,23,True,Thomas E. Dewey,Republican,True,191425,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,UT,UT,4,True,Franklin D. Roosevelt,Democratic,True,150088,4,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,UT,UT,4,True,Norman Thomas,,True,340,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,UT,UT,4,True,Thomas E. Dewey,Republican,True,97891,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VA,VA,11,True,Franklin D. Roosevelt,Democratic,True,242276,11,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VA,VA,11,True,Norman Thomas,,True,417,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VA,VA,11,True,Other,,True,549,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VA,VA,11,True,Thomas E. Dewey,Republican,True,145243,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VT,VT,3,True,Franklin D. Roosevelt,Democratic,True,53820,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VT,VT,3,True,Other,,True,14,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,VT,VT,3,True,Thomas E. Dewey,Republican,True,71527,3,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WA,WA,8,True,Franklin D. Roosevelt,Democratic,True,486774,8,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WA,WA,8,True,Norman Thomas,,True,3824,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WA,WA,8,True,Other,,True,4041,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WA,WA,8,True,Thomas E. Dewey,Republican,True,361689,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WI,WI,12,True,Franklin D. Roosevelt,Democratic,True,650413,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WI,WI,12,True,Norman Thomas,,True,13205,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WI,WI,12,True,Other,,True,1002,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WI,WI,12,True,Thomas E. Dewey,Republican,True,674532,12,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WV,WV,8,True,Franklin D. Roosevelt,Democratic,True,392777,8,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WV,WV,8,True,Thomas E. Dewey,Republican,True,322819,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WY,WY,3,True,Franklin D. Roosevelt,Democratic,True,49419,0,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1944,WY,WY,3,True,Thomas E. Dewey,Republican,True,51921,3,531,266,https://en.wikipedia.org/wiki/1944_United_States_presidential_election
1948,AL,AL,11,True,Harry S. Truman,Democratic,False,,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AL,AL,11,True,Henry Wallace,,True,1522,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AL,AL,11,True,Other,,True,1085,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AL,AL,11,True,Strom Thurmond,,True,171443,11,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AL,AL,11,True,Thomas E. Dewey,Republican,True,40930,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Harry S. Truman,Democratic,True,149659,9,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Henry Wallace,,True,751,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Norman Thomas,,True,1037,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Other,,True,1,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Strom Thurmond,,True,40068,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AR,AR,9,True,Thomas E. Dewey,Republican,True,50959,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AZ,AZ,4,True,Harry S. Truman,Democratic,True,95251,4,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AZ,AZ,4,True,Henry Wallace,,True,3310,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AZ,AZ,4,True,Other,,True,907,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,AZ,AZ,4,True,Thomas E. Dewey,Republican,True,77597,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Harry S. Truman,Democratic,True,1913134,25,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Henry Wallace,,True,190381,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Norman Thomas,,True,3459,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Other,,True,18067,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Strom Thurmond,,True,1228,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CA,CA,25,True,Thomas E. Dewey,Republican,True,1895269,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CO,CO,6,True,Harry S. Truman,Democratic,True,267288,6,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CO,CO,6,True,Henry Wallace,,True,6115,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CO,CO,6,True,Norman Thomas,,True,1678,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CO,CO,6,True,Other,,True,442,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CO,CO,6,True,Thomas E. Dewey,Republican,True,239714,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CT,CT,8,True,Harry S. Truman,Democratic,True,423297,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CT,CT,8,True,Henry Wallace,,True,13713,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CT,CT,8,True,Norman Thomas,,True,6964,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CT,CT,8,True,Other,,True,1790,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,CT,CT,8,True,Thomas E. Dewey,Republican,True,437754,8,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,DE,DE,3,True,Harry S. Truman,Democratic,True,67813,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,DE,DE,3,True,Henry Wallace,,True,1050,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,DE,DE,3,True,Norman Thomas,,True,250,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,DE,DE,3,True,Other,,True,372,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,DE,DE,3,True,Thomas E. Dewey,Republican,True,69588,3,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,FL,FL,8,True,Harry S. Truman,Democratic,True,281988,8,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,FL,FL,8,True,Henry Wallace,,True,11620,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,FL,FL,8,True,Strom Thurmond,,True,89755,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,FL,FL,8,True,Thomas E. Dewey,Republican,True,194280,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Harry S. Truman,Democratic,True,254646,12,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Henry Wallace,,True,1636,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Norman Thomas,,True,3,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Other,,True,733,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Strom Thurmond,,True,85135,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,GA,GA,12,True,Thomas E. Dewey,Republican,True,76691,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IA,IA,10,True,Harry S. Truman,Democratic,True,522380,10,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IA,IA,10,True,Henry Wallace,,True,12125,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IA,IA,10,True,Norman Thomas,,True,1829,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IA,IA,10,True,Other,,True,7912,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IA,IA,10,True,Thomas E. Dewey,Republican,True,494018,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,ID,ID,4,True,Harry S. Truman,Democratic,True,107370,4,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,ID,ID,4,True,Henry Wallace,,True,4972,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,ID,ID,4,True,Norman Thomas,,True,332,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,ID,ID,4,True,Other,,True,628,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,ID,ID,4,True,Thomas E. Dewey,Republican,True,101514,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IL,IL,28,True,Harry S. Truman,Democratic,True,1994715,28,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IL,IL,28,True,Norman Thomas,,True,11522,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IL,IL,28,True,Other,,True,16706,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IL,IL,28,True,Thomas E. Dewey,Republican,True,1961103,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IN,IN,13,True,Harry S. Truman,Democratic,True,807833,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IN,IN,13,True,Henry Wallace,,True,9649,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IN,IN,13,True,Norman Thomas,,True,2179,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
1948,IN,IN,13,True,Other,,True,15474,0,531,266,https://en.wikipedia.org/wiki/1948_United_States_presidential_election
